,0
4772,2007.07375
4773,1811.12941
4774,1906.05677
4775,1904.10344
4776,1608.05552
4777,1805.12319
4778,1810.01977
4779,1504.02531
4780,1602.03016
4781,1610.00574
4782,1511.03512
4783,1907.11358
4784,1305.1027
4785,math0701904
4786,1804.06013
4787,1804.08562
4788,cs0205015
4789,1411.5654
4790,2003.14257
4791,1209.4829
4792,1607.07130
4793,2003.11624
4794,2007.00487
4795,1604.05468
4796,1906.00314
4797,1610.09608
4798,1607.06407
4799,1509.08439
4800,1911.08530
4801,1607.07330
4802,1910.02192
4803,1605.07895
4804,1705.08818
4805,1905.06658
4806,1902.02333
4807,1805.08641
4808,1512.06903
4809,1712.01208
4810,1901.08256
4811,1807.07022
4812,cs0512059
4813,1911.09621
4814,1802.02098
4815,cs0307028
4816,1708.09099
4817,1911.08593
4818,2007.05042
4819,1402.2793
4820,1912.05193
4821,1911.11573
4822,1912.07896
4823,1901.01085
4824,1312.2705
4825,1907.09212
4826,1803.02782
4827,1607.04459
4828,1603.05939
4829,1803.03670
4830,1907.08722
4831,2005.13312
4832,1810.06996
4833,1604.01344
4834,1205.4821
4835,1907.05851
4836,1807.04107
4837,1909.02625
4838,0911.2075
4839,0901.3706
4840,1804.03733
4841,2006.02708
4842,1906.07342
4843,1906.02226
4844,1408.3148
4845,2002.02810
4846,1511.08264
4847,1907.09591
4848,1606.03268
4849,1109.6182
4850,1611.10154
4851,1502.01257
4852,1806.02718
4853,1710.04329
4854,1911.05281
4855,cs0607040
4856,1903.06015
4857,1802.08751
4858,1803.08709
4859,2005.04154
4860,1401.0968
4861,1809.05477
4862,1812.10328
4863,1704.08763
4864,1511.09009
4865,1904.09794
4866,1709.01363
4867,2005.00870
4868,2007.01397
4869,1804.02513
4870,1909.05746
4871,1902.00882
4872,2002.01547
4873,1803.10080
4874,1910.04295
4875,1709.08215
4876,1604.04443
4877,0805.4029
4878,1405.1438
4879,1703.01425
4880,2005.10429
4881,1803.09937
4882,1705.09176
4883,cs0602019
4884,1811.02932
4885,1107.4498
4886,1510.07253
4887,1801.03186
4888,1911.07840
4889,1803.08103
4890,2001.09473
4891,2003.11689
4892,2002.09676
4893,1902.08809
4894,2006.05008
4895,1712.05319
4896,1508.03280
4897,1909.01331
4898,1504.01145
4899,1506.04631
4900,2003.08844
4901,1904.04850
4902,1505.04677
4903,1211.5761
4904,0906.4431
4905,1901.07699
4906,1407.7823
4907,1212.3013
4908,1712.07822
4909,2004.03271
4910,1406.6114
4911,1601.06214
4912,1805.09975
4913,1711.03063
4914,1601.06260
4915,2002.08955
4916,1510.04935
4917,1806.07066
4918,2005.03188
4919,1806.07495
4920,1906.09508
4921,1505.07416
4922,1809.04923
4923,1906.07029
4924,1904.07511
4925,1502.05988
4926,1110.5172
4927,1808.01876
4928,0805.3062
4929,1905.12683
4930,1508.04851
4931,2007.15739
4932,1504.06998
4933,1406.1012
4934,1506.03311
4935,1502.06819
4936,1707.05852
4937,1706.00270
4938,2005.08186
4939,1612.01120
4940,1610.00985
4941,2001.06001
4942,1105.4978
4943,1903.03441
4944,1905.10948
4945,1512.01896
4946,1803.05250
4947,1702.03920
4948,1801.03299
4949,1905.09282
4950,1905.10418
4951,1907.09369
4952,1309.5866
4953,1507.01625
4954,1905.10330
4955,1701.03989
4956,1809.03348
4957,1906.08305
4958,1402.5857
4959,2005.12900
4960,1704.04759
4961,1606.09446
4962,2006.02703
4963,2007.11663
4964,1908.00104
4965,1804.08217
4966,1506.03159
4967,2004.07553
4968,2007.03574
4969,1910.03857
4970,1402.0146
4971,1610.07258
4972,1405.1295
4973,1402.6783
4974,1511.06040
4975,1802.06060
4976,1304.1684
4977,1901.01575
4978,1911.04047
4979,1811.09409
4980,0812.4206
4981,1705.07686
4982,1205.6406
4983,2001.04831
4984,2003.09669
4985,1702.05796
4986,1411.3787
4987,1902.10903
4988,1911.05733
4989,1401.3075
4990,1808.02446
4991,1705.01076
4992,1703.07948
4993,2002.00717
4994,1607.03821
4995,2002.12780
4996,1908.05343
4997,1812.09449
4998,2007.08696
4999,1904.06039
5000,1602.07210
5001,1111.6745
5002,1405.7115
5003,1507.00646
5004,1804.00576
5005,1806.00764
5006,1911.05620
5007,1609.01967
5008,1609.00507
5009,1812.09375
5010,2006.01251
5011,1907.12885
5012,2003.02488
5013,1311.7090
5014,1810.04012
5015,0912.4878
5016,1908.05474
5017,0910.4704
5018,1804.04780
5019,1903.00733
5020,cs0309028
5021,1710.10098
5022,1806.00534
5023,1706.03008
5024,1711.05918
5025,1907.04318
5026,1612.02605
5027,1711.00123
5028,1907.00312
5029,1801.06847
5030,1906.01267
5031,1702.02489
5032,1712.06861
5033,2006.13534
5034,1511.00915
5035,1809.10897
5036,1810.00150
5037,1904.00742
5038,2006.04305
5039,1207.3622
5040,2001.03230
5041,2004.12071
5042,1806.09761
5043,1108.0294
5044,1807.02303
5045,1906.00120
5046,1811.10229
5047,1705.05172
5048,1508.02087
5049,1907.04252
5050,2001.10500
5051,2004.10077
5052,1705.05311
5053,2006.16233
5054,1608.08792
5055,1703.09928
5056,1911.12691
5057,1803.01425
5058,1911.02822
5059,1412.2985
5060,1805.03107
5061,2006.06627
5062,1011.4833
5063,1907.12286
5064,1506.06714
5065,1701.07103
5066,1911.01083
5067,2001.05730
5068,1210.2984
5069,1611.10107
5070,1902.04992
5071,1908.01289
5072,1908.04901
5073,1109.4114
5074,1503.00362
5075,1308.4206
5076,1801.10291
5077,2007.05955
5078,1805.03573
5079,1808.07301
5080,2001.05107
5081,1705.10880
5082,1811.10547
5083,2006.07075
5084,1909.10703
5085,1906.11415
5086,1512.05693
5087,1812.10111
5088,1904.13264
5089,1702.04642
5090,2007.12324
5091,1611.02174
5092,1807.10097
5093,1811.11441
5094,1907.11000
5095,1605.01450
5096,2003.02324
5097,1401.1106
5098,1303.6163
5099,1605.02635
5100,1607.05162
5101,1806.07857
5102,1610.01374
5103,2002.09073
5104,1808.04302
5105,1507.00255
5106,1904.01049
5107,1705.02884
5108,1705.06394
5109,1406.6651
5110,1810.10533
5111,1603.06765
5112,2001.11473
5113,1811.05010
5114,2006.16344
5115,1810.10910
5116,1804.00994
5117,1805.10635
5118,1804.06461
5119,1608.01072
5120,1809.03690
5121,1010.0219
5122,2004.10301
5123,1802.00130
5124,1912.00296
5125,1711.10128
5126,1801.09718
5127,1505.00138
5128,cs0510054
5129,1702.06159
5130,1709.04969
5131,1806.08141
5132,1301.5488
5133,1711.01863
5134,1310.1690
5135,1801.01604
5136,1902.07324
5137,1809.03702
5138,2001.10056
5139,1909.07018
5140,2004.06997
5141,1906.02746
5142,1610.09048
5143,1809.02436
5144,1412.4237
5145,1610.04308
5146,1704.07351
5147,2003.13766
5148,1404.0840
5149,1905.07006
5150,1905.10242
5151,2002.12078
5152,1703.07841
5153,1508.00835
5154,cs0112012
5155,1803.08157
5156,1608.01335
5157,1612.04256
5158,1802.01050
5159,1410.5524
5160,1301.0015
5161,1811.02228
5162,2003.13987
5163,1909.07043
5164,2007.01921
5165,2003.07716
5166,1808.04863
5167,1710.10057
5168,1909.09823
5169,1708.06252
5170,2007.01546
5171,1901.10436
5172,1910.00704
5173,1711.08337
5174,1212.0101
5175,1812.11941
5176,1607.07716
5177,1606.02382
5178,0911.4366
5179,1512.02109
5180,1604.06204
5181,1606.05945
5182,1804.00113
5183,2007.04901
5184,2003.01955
5185,1510.00102
5186,1707.04651
5187,1506.07609
5188,1703.04837
5189,1912.01105
5190,1605.05579
5191,1907.01657
5192,1407.2106
5193,2002.05518
5194,1805.11054
5195,1802.02258
5196,1812.10837
5197,1504.03632
5198,1907.05912
5199,1906.09047
5200,1910.04749
5201,1602.03256
5202,1412.2470
5203,1906.05929
5204,1811.07461
5205,1309.3923
5206,1512.00570
5207,2005.03288
5208,1709.04800
5209,1407.1482
5210,1910.14134
5211,2004.05224
5212,0710.5194
5213,1502.07884
5214,1804.08420
5215,1711.08442
5216,1604.03276
5217,1810.12418
5218,1405.5342
5219,1508.04924
5220,2002.04186
5221,2003.14172
5222,1706.00508
5223,1604.00350
5224,2001.05640
5225,1904.03741
5226,2004.05097
5227,1608.06196
5228,1310.5572
5229,1904.11229
5230,1910.01697
5231,1809.05068
5232,1705.09728
5233,1410.6268
5234,1305.3358
5235,0707.1364
5236,2005.08636
5237,2007.05979
5238,1302.0561
5239,1708.07785
5240,1508.06538
5241,1810.00737
5242,1611.10336
5243,1611.04167
5244,1811.10949
5245,2004.11980
5246,1911.07057
5247,1502.00363
5248,2007.08635
5249,1507.03269
5250,1912.02395
5251,2005.04213
5252,1811.11214
5253,1504.01716
5254,1901.08967
5255,1709.06054
5256,2005.07424
5257,1412.1842
5258,2005.01903
5259,1011.1708
5260,1510.07995
5261,1805.06124
5262,2005.01278
5263,1707.04227
5264,1907.12321
5265,1802.04031
5266,1912.08436
5267,1707.03457
5268,0903.2101
5269,1902.07358
5270,1404.4887
5271,1306.6115
5272,1910.11341
5273,1711.02124
5274,1611.03254
5275,1607.01046
5276,1409.5512
5277,1401.1905
5278,1702.02706
5279,1904.02856
5280,2007.08415
5281,2007.07320
5282,1102.2797
5283,2006.06935
5284,1705.05347
5285,1810.01175
5286,1412.5071
5287,1911.08706
5288,1006.0274
5289,1609.08583
5290,1811.05420
5291,1806.09573
5292,1912.09656
5293,1702.08653
5294,1808.03815
5295,1805.07606
5296,1507.00159
5297,1712.09803
5298,1803.11111
5299,1705.07161
5300,1709.03685
5301,1507.08718
5302,1805.00626
5303,2006.06322
5304,1706.08467
5305,1508.04562
5306,1808.04338
5307,1601.06101
5308,1811.12786
5309,1305.7114
5310,1801.07741
5311,1904.08843
5312,1809.02376
5313,1705.07086
5314,math0512110
5315,2002.08243
5316,2002.07627
5317,1902.08832
5318,1606.03368
5319,1011.1589
5320,1801.02889
5321,1710.07040
5322,1412.7839
5323,0804.4590
5324,1606.02877
5325,1910.04537
5326,1003.0445
5327,1907.03723
5328,2003.05993
5329,1712.08948
5330,1610.02144
5331,1812.02207
5332,1807.08469
5333,1601.01422
5334,1307.4462
5335,1706.00092
5336,1812.11896
5337,1203.3241
5338,1511.02385
5339,1812.10901
5340,1509.01116
5341,1409.1458
5342,1807.09875
5343,1711.03985
5344,1910.08663
5345,1908.02381
5346,1304.6810
5347,1509.05909
5348,1907.00520
5349,1506.04721
5350,1911.11403
5351,2006.14807
5352,2004.06341
5353,1902.02441
5354,1610.01267
5355,2006.12091
5356,1803.07131
5357,1904.04318
5358,1911.10774
5359,2001.03604
5360,1503.02766
5361,1503.04916
5362,1703.04981
5363,1904.13173
5364,1912.12616
5365,1005.2638
5366,1612.02703
5367,1703.04025
5368,1703.06618
5369,1712.10155
5370,1209.4760
5371,1604.07706
5372,2003.05259
5373,1804.08424
5374,1706.01350
5375,1805.00748
5376,1812.07023
5377,1701.08466
5378,2006.00490
5379,1908.10898
5380,1809.03646
5381,1703.02196
5382,1907.09653
5383,1206.3437
5384,1905.04933
5385,1912.08664
5386,2003.12106
5387,1904.04720
5388,1304.5404
5389,1802.05033
5390,1605.04368
5391,1808.09642
5392,1611.06224
5393,1603.01573
5394,1509.08147
5395,1805.10250
5396,1807.05103
5397,2005.00992
5398,1106.1445
5399,1604.06790
5400,1707.05397
5401,1802.00435
5402,1810.12553
5403,1711.10801
5404,1708.03314
5405,1510.06096
5406,1905.02586
5407,1609.01499
5408,1812.02305
5409,1810.08159
5410,1703.07055
5411,1603.02514
5412,1511.09249
5413,1912.04769
5414,1802.00253
5415,1802.08312
5416,2003.14138
5417,1802.00897
5418,1602.02285
5419,1910.03166
5420,0902.2362
5421,1511.03816
5422,1701.02996
5423,1011.0014
5424,2001.01077
5425,1811.11597
5426,1612.02155
5427,1206.3334
5428,1603.06459
5429,1911.00523
5430,0911.5642
5431,2004.08008
5432,1907.01522
5433,1810.10881
5434,2004.11606
5435,1604.01091
5436,2003.11458
5437,1508.01691
5438,1806.10460
5439,1907.11975
5440,1803.03790
5441,1603.03022
5442,1701.08229
5443,1506.07719
5444,1909.06626
5445,1908.05864
5446,1802.02872
5447,1803.10937
5448,1804.04907
5449,1710.02597
5450,2006.11348
5451,1201.2462
5452,1211.2858
5453,2006.09222
5454,1811.06560
5455,1907.13339
5456,1803.10193
5457,1909.07268
5458,1306.5858
5459,2007.06367
5460,1905.01051
5461,0805.1974
5462,1612.01608
5463,1806.02617
5464,1909.08231
5465,1910.02212
5466,1705.04892
5467,2001.00989
5468,2003.00202
5469,1711.10751
5470,1705.09467
5471,1905.04042
5472,1809.03447
5473,1603.06140
5474,1802.06892
5475,1811.03942
5476,1909.10852
5477,1403.7890
5478,1708.06462
5479,1905.04191
5480,1903.07136
5481,1808.00458
5482,1611.00029
5483,1702.08862
5484,1903.00742
5485,1908.00813
5486,0704.1675
5487,1611.09274
5488,1903.03545
5489,2006.12669
5490,1201.3114
5491,1912.06074
5492,1411.1608
5493,1912.01781
5494,1709.06196
5495,1912.08320
5496,1504.00619
5497,1311.3358
5498,1806.04225
5499,1502.00093
5500,1404.3958
5501,1808.01097
5502,1808.07724
5503,1610.06363
5504,1809.02152
5505,2005.02982
5506,1910.04862
5507,1103.1711
5508,1909.09565
5509,2005.12232
5510,1712.07394
5511,0806.4790
5512,1702.08272
5513,1711.10398
5514,2006.08419
5515,1905.07773
5516,1304.3280
5517,1703.06939
5518,1810.05944
5519,1605.07008
5520,1706.06654
5521,1910.00494
5522,1511.04750
5523,1903.11205
5524,1611.01101
5525,1208.3751
5526,2006.16940
5527,2005.10150
5528,1807.10248
5529,1610.02847
5530,cond-mat0011181
5531,1307.0814
5532,1908.09481
5533,1506.08987
5534,1712.09856
5535,1811.04162
5536,1809.01717
5537,1904.06722
5538,1912.06292
5539,1607.01981
5540,1902.01909
5541,1902.07548
5542,1510.06095
5543,1408.3821
5544,1610.00850
5545,1701.02274
5546,1503.00269
5547,1811.03729
5548,2001.06055
5549,1910.02930
5550,1405.7253
5551,1606.04835
5552,1604.05194
5553,1703.08698
5554,1612.07816
5555,1707.04125
5556,2002.02919
5557,2003.03410
5558,1802.06933
5559,1411.0652
5560,1806.01499
5561,1304.0682
5562,1709.06461
5563,1709.08731
5564,1703.07608
5565,1908.00578
5566,1904.08412
5567,1911.09908
5568,1503.03275
5569,2001.06674
5570,1708.08323
5571,1911.04932
5572,2002.09898
5573,1902.06976
5574,1403.3039
5575,1209.4554
5576,1608.04115
5577,2006.01206
5578,1807.03959
5579,1412.2306
5580,1807.03415
5581,1705.00849
5582,1903.00911
5583,1011.1970
5584,1711.06840
5585,1311.3987
5586,1902.06583
5587,1909.09594
5588,1604.01347
5589,1904.09656
5590,1404.7736
5591,1710.09422
5592,1711.10589
5593,1503.04522
5594,1711.10105
5595,1007.5408
5596,1509.04932
5597,1812.08113
5598,1808.01033
5599,1212.2398
5600,1910.05814
5601,1905.05739
5602,2004.14070
5603,1810.02614
5604,1907.03132
5605,1504.06867
5606,1812.00709
5607,1804.07612
5608,1906.01687
5609,1712.06309
5610,1701.06434
5611,1509.06457
5612,1103.5542
5613,1402.4861
5614,2006.09243
5615,1807.07691
5616,1612.05424
5617,1801.00831
5618,1807.06724
5619,1903.09393
5620,1811.08295
5621,1705.03505
5622,1905.03420
5623,1912.08954
5624,2004.10345
5625,1710.11599
5626,2001.05209
5627,1605.09399
5628,2002.08742
5629,1901.08006
5630,1402.2237
5631,1508.04465
5632,1504.02627
5633,2006.09679
5634,1605.09527
5635,1408.3735
5636,1908.10398
5637,1711.04520
5638,1910.11203
5639,1804.01646
5640,1701.05389
5641,1909.01590
5642,1612.01511
5643,1801.05039
5644,1805.07909
5645,1801.07983
5646,1706.02986
5647,1603.02655
5648,1903.11768
5649,1905.04000
5650,1503.06438
5651,1908.03231
5652,1311.6204
5653,1906.05990
5654,1105.3116
5655,1601.04037
5656,1907.11797
5657,1511.06214
5658,2005.05410
5659,1006.3671
5660,1910.00193
5661,1912.05637
5662,1807.03403
5663,1907.02828
5664,2005.08368
5665,1809.02387
5666,1708.06989
5667,1911.01770
5668,1705.03872
5669,1910.09812
5670,1809.06357
5671,1409.5402
5672,1511.01593
5673,1511.05102
5674,1402.2092
5675,1711.01443
5676,1711.05954
5677,1902.01626
5678,1603.03252
5679,2002.02538
5680,1901.10526
5681,2002.03717
5682,1906.11527
5683,1604.08076
5684,1908.02990
5685,1905.10634
5686,1511.07916
5687,1305.3055
5688,1810.08049
5689,1509.00524
5690,1812.08390
5691,0704.3904
5692,1712.02617
5693,1804.08885
5694,1907.12157
5695,0905.2636
5696,1701.08393
5697,cs0703141
5698,1908.04755
5699,1101.1466
5700,1810.06721
5701,1912.09301
5702,1511.05271
5703,2007.06078
5704,1709.06984
5705,1901.03001
5706,1710.03641
5707,2005.06075
5708,1506.00019
5709,1704.05016
5710,1907.03075
5711,cs0506005
5712,1906.01738
5713,1806.10306
5714,1612.05403
5715,1807.09647
5716,2001.03591
5717,1511.04376
5718,1704.01047
5719,1804.00325
5720,1511.08574
5721,1904.08010
5722,1907.03843
5723,1610.01295
5724,2006.13610
5725,1806.04841
5726,1912.09926
5727,1802.07564
5728,1204.2712
5729,1808.06354
5730,1801.06846
5731,2004.11973
5732,1901.04325
5733,1706.02981
5734,1511.01640
5735,1711.06120
5736,1911.08367
5737,1908.02660
5738,1502.01609
5739,1802.08770
5740,2007.02686
5741,2005.01123
5742,2004.07544
5743,1805.10437
5744,2007.08604
5745,2007.10433
5746,1706.06664
5747,1803.05797
5748,2005.03987
5749,1704.03373
5750,1804.08564
5751,1706.03161
5752,1806.04185
5753,1807.07177
5754,2005.09546
5755,1711.07837
5756,1709.05361
5757,1111.6552
5758,1412.3529
5759,2001.02748
5760,1708.00433
5761,1711.03570
5762,1602.00878
5763,2006.14815
5764,1705.07798
5765,1704.03998
5766,1108.3634
5767,1906.07268
5768,1802.10031
5769,1612.07303
5770,1206.3431
5771,1903.04229
5772,1711.01030
5773,1611.03305
5774,1212.5116
5775,1808.02473
5776,1902.00607
5777,1810.12889
5778,1602.03264
5779,1902.01506
5780,1605.03924
5781,1401.1171
5782,1704.04218
5783,1611.10231
5784,1407.7556
5785,1606.06069
5786,2006.00878
5787,1210.5664
5788,1712.05191
5789,1810.09791
5790,1506.02200
5791,1912.11259
5792,1607.05327
5793,1706.05826
5794,1704.08617
5795,1902.00342
5796,2005.12713
5797,1807.03280
5798,1509.04227
5799,1411.0481
5800,1412.7009
5801,1905.01320
5802,1311.2106
5803,1609.00919
5804,1707.01656
5805,1907.11993
5806,2003.11604
5807,1601.05283
5808,2005.08371
5809,1207.0302
5810,1811.04364
5811,1111.6983
5812,1703.06986
5813,1904.11771
5814,1707.03034
5815,2004.13965
5816,1304.3716
5817,1506.08052
5818,1607.07437
5819,1802.05802
5820,1305.0649
5821,1904.03152
5822,1505.03128
5823,1604.03182
5824,2007.14886
5825,1611.02445
5826,1305.3671
5827,1005.1425
5828,1511.04150
5829,1712.03608
5830,2003.01282
5831,1811.12044
5832,2002.10445
5833,1210.5288
5834,1007.4106
5835,1904.02642
5836,1604.05766
5837,1606.09540
5838,1512.07680
5839,1604.02386
5840,1812.11477
5841,1808.06232
5842,1912.06787
5843,2007.04882
5844,1503.04867
5845,1808.04620
5846,1511.03416
5847,1512.07721
5848,2005.06209
5849,1709.05324
5850,1107.2699
5851,1805.01556
5852,1707.07591
5853,1504.04061
5854,1911.05201
5855,1809.01808
5856,1801.08214
5857,1505.06562
5858,1701.02046
5859,1610.03190
5860,2003.09333
5861,1705.09436
5862,1610.07804
5863,1702.07146
5864,cs0304021
5865,1512.05193
5866,1807.11459
5867,1109.2388
5868,2003.13585
5869,1111.0369
5870,1401.6904
5871,1601.07472
5872,1906.10817
5873,1209.3793
5874,1904.06705
5875,1705.09289
5876,2005.14703
5877,1803.11365
5878,1804.06827
5879,2005.09022
5880,1506.02434
5881,1804.00430
5882,1803.01837
5883,1102.2541
5884,1910.05433
5885,1405.5646
5886,1902.10773
5887,1903.01808
5888,1704.05134
5889,1909.00305
5890,1501.01696
5891,2005.02632
5892,cs0509061
5893,1908.04409
5894,2004.05962
5895,1507.00239
5896,1102.3058
5897,1603.00982
5898,1507.04227
5899,1612.04003
5900,1502.08033
5901,2003.05841
5902,2004.14304
5903,2006.01050
5904,1510.08906
5905,1303.6775
5906,1511.05879
5907,1906.02043
5908,1604.08377
5909,1311.2563
5910,1810.04957
5911,1303.0266
5912,0801.3046
5913,2006.13289
5914,1612.09087
5915,1507.00043
5916,1611.06011
5917,1405.7085
5918,1802.02219
5919,1905.01417
5920,1801.04607
5921,1909.13638
5922,1611.09471
5923,1603.06155
5924,1306.1956
5925,1906.12286
5926,1207.5777
5927,1702.08540
5928,2007.00636
5929,1804.08252
5930,1908.00928
5931,1803.05396
5932,1910.05146
5933,1412.7868
5934,0909.5007
5935,1902.11154
5936,1708.05468
5937,1809.00494
5938,2004.00909
5939,1510.07169
5940,1201.5666
5941,1904.05736
5942,1910.03759
5943,1706.08172
5944,1805.11074
5945,1902.03616
5946,1909.01994
5947,1809.00646
5948,1910.01466
5949,0812.1595
5950,1510.06024
5951,1911.00451
5952,2004.01834
5953,1804.08186
5954,1706.07613
5955,1903.00958
5956,1911.07808
5957,1708.09193
5958,1903.08907
5959,1808.03667
5960,1510.03743
5961,1602.07566
5962,1808.08618
5963,2005.12254
5964,1609.00866
5965,1702.02822
5966,1505.06362
5967,2005.09127
5968,1702.07772
5969,1710.01654
5970,2006.15713
5971,1602.00148
5972,1804.09398
5973,2004.08917
5974,1708.03152
5975,1911.05193
5976,1902.00163
5977,1908.06232
5978,2004.01498
5979,2001.02201
5980,1708.04236
5981,1711.06783
5982,1805.05230
5983,1510.02526
5984,1808.10442
5985,1703.02484
5986,1710.00115
5987,1908.01417
5988,1903.00562
5989,1904.06012
5990,1208.3812
5991,1706.07867
5992,1709.10405
5993,1804.10163
5994,1307.3121
5995,1902.00174
5996,1805.08588
5997,2002.01853
5998,1806.07573
5999,1803.07635
6000,1008.4326
6001,2004.08243
6002,1103.0215
6003,1406.6087
6004,1103.2986
6005,1603.01076
6006,2001.01323
6007,1507.08716
6008,2007.11838
6009,1610.08070
6010,0908.3954
6011,1210.5323
6012,2001.11001
6013,1101.0403
6014,1306.6526
6015,1612.05533
6016,1107.1345
6017,1909.05977
6018,1701.03439
6019,1909.11975
6020,1211.0169
6021,1806.09755
6022,1601.02727
6023,1603.00858
6024,1908.08245
6025,1806.05049
6026,1907.04136
6027,1804.02593
6028,1403.5771
6029,1609.00116
6030,1609.05207
6031,1804.03954
6032,1611.08832
6033,1911.11629
6034,2001.03864
6035,1501.07860
6036,1911.02050
6037,1504.03342
6038,1710.04382
6039,1401.3985
6040,1705.07414
6041,1803.06710
6042,1710.03748
6043,2005.13751
6044,2007.12230
6045,1103.4893
6046,1901.02438
6047,1902.06634
6048,1902.03417
6049,1802.09184
6050,1605.09338
6051,1703.09938
6052,1311.4150
6053,0903.1137
6054,2004.07804
6055,1704.02854
6056,1801.08271
6057,1306.2695
6058,1612.06203
6059,1709.07938
6060,1806.00523
6061,1809.01649
6062,1307.3863
6063,1909.02670
6064,2004.14584
6065,1801.05637
6066,1503.01180
6067,1909.02392
6068,2007.05245
6069,1710.05978
6070,1911.02668
6071,1905.05061
6072,1503.06665
6073,1701.02445
6074,1906.00750
6075,1109.2954
6076,1902.04055
6077,1905.11513
6078,2002.11879
6079,1602.09061
6080,1907.08326
6081,2002.12114
6082,1807.01750
6083,1610.02358
6084,1609.04331
6085,1904.06808
6086,1709.01784
6087,1902.11245
6088,1908.02948
6089,1806.01823
6090,1104.2679
6091,1106.5825
6092,1811.10812
6093,1406.0574
6094,2006.09564
6095,1912.13305
6096,1808.09847
6097,1201.1384
6098,1703.08823
6099,1401.5583
6100,2006.08658
6101,1211.0895
6102,1909.08921
6103,2003.12737
6104,1808.03496
6105,1609.02462
6106,2007.09347
6107,2004.08324
6108,1907.02298
6109,1908.08204
6110,1501.03975
6111,1705.10382
6112,1509.08764
6113,1708.01142
6114,1401.4994
6115,1301.5112
6116,1801.02607
6117,1511.05169
6118,1605.08567
6119,1211.7359
6120,1810.12627
6121,1912.01476
6122,1507.03770
6123,1808.09922
6124,1610.08445
6125,1708.08035
6126,1312.6095
6127,1602.00180
6128,1802.09669
6129,1508.01707
6130,1904.12342
6131,1810.04892
6132,1708.00335
6133,1810.03973
6134,1912.02759
6135,2006.12774
6136,1905.11586
6137,1702.05398
6138,1506.01333
6139,1901.08727
6140,1910.11262
6141,1501.03458
6142,1910.13945
6143,0711.4924
6144,2003.11143
6145,1701.05616
6146,1108.0355
6147,1801.06769
6148,2007.08847
6149,1810.10032
6150,1612.08207
6151,1310.7950
6152,1912.11121
6153,1911.05896
6154,1604.03348
6155,1604.07642
6156,1603.07846
6157,1610.08229
6158,1607.07759
6159,1612.03412
6160,2007.03177
6161,1710.04102
6162,2007.09826
6163,1804.10299
6164,1901.05123
6165,0907.5127
6166,cs0006031
6167,1711.04759
6168,1808.03178
6169,1904.08755
6170,1807.11610
6171,1602.01511
6172,1702.05867
6173,1303.1890
6174,1807.01065
6175,1804.00117
6176,1609.06670
6177,1812.08066
6178,1802.03292
6179,1802.01790
6180,1807.06711
6181,2004.14995
6182,2002.12173
6183,1910.12062
6184,1309.3985
6185,1811.03167
6186,1409.7787
6187,1904.00817
6188,2007.07093
6189,1412.7713
6190,1707.01301
6191,1810.02241
6192,1911.07918
6193,1007.0602
6194,1904.07709
6195,1504.00736
6196,1504.08256
6197,1507.08429
6198,1909.08920
6199,1604.04871
6200,1102.3901
6201,1911.03332
6202,1809.05643
6203,1610.00082
6204,1812.03031
6205,1810.09720
6206,1701.05291
6207,1208.2721
6208,1810.02344
6209,2006.09876
6210,0912.0581
6211,1903.04294
6212,1911.06028
6213,1005.0704
6214,1912.13024
6215,2007.06368
6216,1108.3616
6217,1712.06221
6218,1912.02150
6219,2002.08108
6220,1602.01132
6221,2001.08599
6222,1409.5715
6223,1804.10851
6224,1010.2827
6225,1805.06523
6226,1510.04820
6227,1807.03545
6228,1905.12951
6229,1810.07411
6230,1804.07020
6231,1809.00740
6232,1905.12219
6233,1605.00406
6234,1910.13027
6235,cs0601051
6236,1706.05715
6237,1411.1044
6238,1605.05195
6239,1707.01307
6240,1712.07610
6241,1803.01212
6242,1902.03471
6243,1211.1699
6244,1203.1177
6245,1908.01288
6246,1808.07475
6247,1912.07515
6248,1507.04631
6249,2002.12903
6250,1903.00620
6251,1902.10704
6252,1604.07379
6253,1509.02512
6254,1806.04903
6255,1604.06582
6256,1907.00524
6257,1305.3120
6258,1701.02073
6259,2007.13891
6260,1904.00549
6261,1902.07554
6262,1604.00533
6263,1409.3696
6264,1805.07946
6265,1906.09556
6266,1904.03535
6267,1806.08294
6268,1807.02574
6269,1805.04168
6270,1803.10600
6271,1704.01925
6272,1707.08475
6273,1910.13090
6274,1503.07017
6275,1712.02614
6276,1901.00211
6277,1811.00830
6278,2006.12695
6279,1805.04983
6280,2004.09930
6281,1804.04187
6282,1808.00252
6283,1605.07699
6284,1803.01092
6285,1702.03959
6286,1801.03218
6287,1805.11996
6288,1701.06743
6289,1406.1561
6290,1802.02087
6291,1707.08063
6292,1905.13383
6293,1610.03945
6294,1703.02198
6295,1912.03005
6296,1704.01222
6297,1404.6724
6298,1907.10326
6299,1703.06353
6300,1606.03212
6301,1409.7963
6302,1210.5984
6303,1902.00801
6304,1806.02643
6305,1310.2842
6306,1904.10100
6307,1911.03369
6308,1509.03350
6309,1906.08868
6310,1712.06843
6311,0907.1840
6312,1806.09170
6313,1909.13434
6314,0805.2681
6315,2005.11527
6316,1707.06065
6317,1811.05063
6318,1604.01317
6319,1412.0260
6320,1511.02937
6321,1802.05465
6322,1701.03522
6323,1910.06283
6324,1411.4958
6325,1211.6014
6326,1910.08288
